date,DGORDER
2018-09-01,247957.0
2018-10-01,238903.0
2018-11-01,235930.0
2018-12-01,243401.0
2019-01-01,236180.0
2019-02-01,231710.0
2019-03-01,240465.0
2019-04-01,232744.0
2019-05-01,224565.0
2019-06-01,224890.0
2019-07-01,228956.0
2019-08-01,230355.0
2019-09-01,226791.0
2019-10-01,226218.0
2019-11-01,218719.0
2019-12-01,222265.0
2020-01-01,233656.0
2020-02-01,240355.0
2020-03-01,204710.0
2020-04-01,165166.0
2020-05-01,184417.0
2020-06-01,202777.0
2020-07-01,223750.0
2020-08-01,226872.0
2020-09-01,230481.0
2020-10-01,236338.0
2020-11-01,237115.0
2020-12-01,241814.0
2021-01-01,249937.0
2021-02-01,251426.0
2021-03-01,253805.0
2021-04-01,252613.0
2021-05-01,253009.0
2021-06-01,258284.0
2021-07-01,259416.0
2021-08-01,264287.0
2021-09-01,259192.0
2021-10-01,263534.0
2021-11-01,268650.0
2021-12-01,277487.0
2022-01-01,280925.0
2022-02-01,277036.0
2022-03-01,277554.0
2022-04-01,279157.0
2022-05-01,278740.0
2022-06-01,284763.0
2022-07-01,284460.0
2022-08-01,282368.0
2022-09-01,282430.0
2022-10-01,287071.0
2022-11-01,279095.0
2022-12-01,293358.0
2023-01-01,288874.0
2023-02-01,280693.0
2023-03-01,289270.0
2023-04-01,290168.0
2023-05-01,289707.0
2023-06-01,303971.0
2023-07-01,293278.0
2023-08-01,289128.0
2023-09-01,298229.0
2023-10-01,285976.0
2023-11-01,298570.0
2023-12-01,304324.0
2024-01-01,280614.0
2024-02-01,282623.0
2024-03-01,287423.0
2024-04-01,286972.0
2024-05-01,286829.0
2024-06-01,281128.0
2024-07-01,293234.0
2024-08-01,289926.0
2024-09-01,292469.0
2024-10-01,293266.0
2024-11-01,288340.0
2024-12-01,290559.0
2025-01-01,291195.0
2025-02-01,293985.0
2025-03-01,316215.0
2025-04-01,295229.0
2025-05-01,344069.0
2025-06-01,311761.0
2025-07-01,303032.0
2025-08-01,312138.0
2025-09-01,314147.0
2025-10-01,307570.0
2025-11-01,324305.0
2025-12-01,321342.0
2026-01-01,319975.0
2026-02-01,316233.0
2026-03-01,320485.0
2026-04-01,346182.0
